"","x"
"Number of MRMR features","62"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.750633289043085"
"Ridge","0.832065217391304"
"Elastic net","0.828532608695652"
"Random forest","0.898213503628876"
"KDPI","0.528218410326087"
