"","x"
"Number of MRMR features","53"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","369.743651537806"
"Ridge","350.118414911288"
"Elastic net","344.682106152365"
"Random forest","174.500808703802"
"KDPI","343.893101080794"
