"","x"
"Number of MRMR features","85"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","375.522859240972"
"Ridge","370.241839720678"
"Elastic net","361.425081236012"
"Random forest","169.836138457909"
"KDPI","327.218507540145"
