"","x"
"Number of MRMR features","27"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","319.278568350222"
"Ridge","308.260939193977"
"Elastic net","297.696581931466"
"Random forest","199.424338622013"
"KDPI","338.771559109403"
