"","x"
"Number of MRMR features","33"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","353.144132886584"
"Ridge","332.590706023944"
"Elastic net","315.901932466626"
"Random forest","196.669609745248"
"KDPI","332.536316677424"
