"","x"
"Number of MRMR features","18"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","311.541102465537"
"Ridge","298.01299294792"
"Elastic net","293.260431873859"
"Random forest","163.259779490823"
"KDPI","338.106870449544"
