"","x"
"Number of MRMR features","70"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","378.5034856291"
"Ridge","374.694021937661"
"Elastic net","352.059038691238"
"Random forest","171.687879226814"
"KDPI","338.637740513008"
