"","x"
"Number of MRMR features","99"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.829347826086956"
"Ridge","0.322607428064393"
"Elastic net","0.331631656082071"
"Random forest","0.911413043478261"
"KDPI","0.505270283512885"
