"","x"
"Number of MRMR features","41"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.836331042392489"
"Ridge","0.781741573033708"
"Elastic net","0.846251783912797"
"Random forest","0.899592391304348"
"KDPI","0.509906773876943"
