"","x"
"Number of MRMR features","45"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.840006349917825"
"Ridge","0.823414470608499"
"Elastic net","0.843992293713824"
"Random forest","0.911780268127318"
"KDPI","0.531096042536008"
