"","x"
"Number of MRMR features","40"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.822218639259964"
"Ridge","0.787200812472551"
"Elastic net","0.846173007246377"
"Random forest","0.913858695652174"
"KDPI","0.543751401660128"
