"","x"
"Number of MRMR features","15"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.714596200539794"
"Ridge","0.742162829586995"
"Elastic net","0.741099868040862"
"Random forest","0.931109082428958"
"KDPI","0.524978114456962"
