"","x"
"Number of MRMR features","67"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","317.921719032166"
"Ridge","336.366943742151"
"Elastic net","301.378574220622"
"Random forest","186.30045387726"
"KDPI","334.924692149628"
