"","x"
"Number of MRMR features","68"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","329.325536949137"
"Ridge","346.071683025668"
"Elastic net","314.331541853706"
"Random forest","171.239356171372"
"KDPI","334.850896095277"
