"","x"
"Number of MRMR features","27"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","280.868048617984"
"Ridge","293.780410182968"
"Elastic net","275.201618270829"
"Random forest","161.461490401629"
"KDPI","337.695489537206"
