"","x"
"Number of MRMR features","43"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","298.147552907504"
"Ridge","316.976576441588"
"Elastic net","289.599149478405"
"Random forest","193.758385962913"
"KDPI","332.057970692309"
