"","x"
"Number of MRMR features","68"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","355.897431726521"
"Ridge","331.363635936401"
"Elastic net","335.209032698974"
"Random forest","185.628658751339"
"KDPI","328.403270616584"
