"","x"
"Number of MRMR features","95"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","374.755618698366"
"Ridge","341.219924804293"
"Elastic net","351.462448851953"
"Random forest","195.621364516312"
"KDPI","343.609708143104"
