"","x"
"Number of MRMR features","72"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","360.655172589717"
"Ridge","345.980279772831"
"Elastic net","345.626682637407"
"Random forest","185.816776286717"
"KDPI","338.11689789685"
