"","x"
"Number of MRMR features","74"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","312.637879063195"
"Ridge","312.518990497894"
"Elastic net","303.675428152533"
"Random forest","167.182653107439"
"KDPI","326.968073467267"
