"","x"
"Number of MRMR features","60"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","304.052169391327"
"Ridge","326.527917676163"
"Elastic net","311.946177291523"
"Random forest","161.734783745358"
"KDPI","332.380496183686"
