"","x"
"Number of MRMR features","100"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","363.229261529789"
"Ridge","440.685392197874"
"Elastic net","331.181961446092"
"Random forest","189.164824904289"
"KDPI","336.96663645448"
