"","x"
"Number of MRMR features","62"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","303.323344043593"
"Ridge","325.95723667325"
"Elastic net","308.054077254534"
"Random forest","159.789311569803"
"KDPI","328.990072531121"
