"","x"
"Number of MRMR features","24"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","264.421717503507"
"Ridge","279.241143794668"
"Elastic net","263.53677306995"
"Random forest","152.8517555993"
"KDPI","331.75404111319"
