"","x"
"Number of MRMR features","6"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","258.303978810258"
"Ridge","259.295508006978"
"Elastic net","254.615680840705"
"Random forest","216.459922116526"
"KDPI","330.571328660888"
