"","x"
"Number of MRMR features","51"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","338.051132004433"
"Ridge","373.004295992265"
"Elastic net","300.90370830624"
"Random forest","188.717523336862"
"KDPI","338.847335717351"
