"","x"
"Number of MRMR features","73"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","351.536078325929"
"Ridge","402.232401657329"
"Elastic net","308.405856316188"
"Random forest","175.596567211595"
"KDPI","334.763149474318"
