"","x"
"Number of MRMR features","45"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","304.943810542104"
"Ridge","381.092580270479"
"Elastic net","291.017189900987"
"Random forest","187.851605574617"
"KDPI","338.574979890924"
