"","x"
"Number of MRMR features","13"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","255.008514373035"
"Ridge","260.949707031792"
"Elastic net","253.364231483983"
"Random forest","183.728309473043"
"KDPI","338.430493515327"
