"","x"
"Number of MRMR features","17"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","258.383026575087"
"Ridge","258.836532064017"
"Elastic net","254.809757272018"
"Random forest","188.442692429986"
"KDPI","328.196772205487"
