"","x"
"Number of MRMR features","75"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","339.936031145695"
"Ridge","365.612477607139"
"Elastic net","295.350215595621"
"Random forest","179.186475009291"
"KDPI","337.991585682725"
