"","x"
"Number of MRMR features","29"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","295.806032824922"
"Ridge","393.205973883209"
"Elastic net","320.575685483457"
"Random forest","192.595840954417"
"KDPI","338.453943603889"
