"","x"
"Number of MRMR features","9"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.718456355972341"
"Ridge","0.71065525243914"
"Elastic net","0.716387570533619"
"Random forest","0.897146739130435"
"KDPI","0.515990870986076"
