"","x"
"Number of MRMR features","34"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.80355875224527"
"Ridge","0.766370753987214"
"Elastic net","0.81195652173913"
"Random forest","0.9"
"KDPI","0.525533332732014"
