"","x"
"Number of MRMR features","13"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.711218556978987"
"Ridge","0.730799846288977"
"Elastic net","0.718902634524174"
"Random forest","0.912635869565217"
"KDPI","0.530188132692015"
