"","x"
"Number of MRMR features","74"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","313.328687444469"
"Ridge","339.829274546099"
"Elastic net","316.024682208238"
"Random forest","171.420006374835"
"KDPI","340.663103340031"
