"","x"
"Number of MRMR features","37"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","283.089567753115"
"Ridge","302.869895727457"
"Elastic net","295.595291580903"
"Random forest","191.744857631997"
"KDPI","330.589714768623"
