"","x"
"Number of MRMR features","54"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","297.897172623288"
"Ridge","323.156247247129"
"Elastic net","303.897889076699"
"Random forest","193.411232500078"
"KDPI","336.745945266462"
