"","x"
"Number of MRMR features","100"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.643916791604198"
"Ridge","0.682464263848302"
"Elastic net","0.672483632832131"
"Random forest","0.904891304347826"
"KDPI","0.523776036334266"
