"","x"
"Number of MRMR features","24"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.774149583406193"
"Ridge","0.750243293159739"
"Elastic net","0.773348681797808"
"Random forest","0.913858695652174"
"KDPI","0.522873875562219"
