"","x"
"Number of MRMR features","60"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.615667445908129"
"Ridge","0.32848580378741"
"Elastic net","0.78380064229249"
"Random forest","0.904135101010101"
"KDPI","0.525950014753513"
