"","x"
"Number of MRMR features","23"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.776689304484335"
"Ridge","0.767819356943472"
"Elastic net","0.765900278790804"
"Random forest","0.911005434782609"
"KDPI","0.528907421289355"
