"","x"
"Number of MRMR features","52"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","341.901684418496"
"Ridge","322.107164122598"
"Elastic net","305.275165904044"
"Random forest","188.428733258147"
"KDPI","340.608043196554"
