"","x"
"Number of MRMR features","50"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","334.993709124549"
"Ridge","322.464184734607"
"Elastic net","301.481233293434"
"Random forest","161.664790019328"
"KDPI","342.007913430373"
