"","x"
"Number of MRMR features","90"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","357.494836662447"
"Ridge","353.67482754512"
"Elastic net","324.669623594286"
"Random forest","166.242243376515"
"KDPI","340.926388281842"
