"","x"
"Number of MRMR features","28"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","275.222726067576"
"Ridge","284.468492834874"
"Elastic net","269.025040629331"
"Random forest","183.547385571269"
"KDPI","337.585295530478"
