"","x"
"Number of MRMR features","12"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","269.663334868975"
"Ridge","267.73619517479"
"Elastic net","266.351411528416"
"Random forest","164.551623856998"
"KDPI","332.652515632322"
