"","x"
"Number of MRMR features","11"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","273.904436916881"
"Ridge","269.852488910145"
"Elastic net","268.764166752632"
"Random forest","167.108577275749"
"KDPI","334.106800772642"
