"","x"
"Number of MRMR features","90"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.667274007968898"
"Ridge","0.316032608695652"
"Elastic net","0.318868592587537"
"Random forest","0.902309782608696"
"KDPI","0.523314994823104"
