"","x"
"Number of MRMR features","53"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.81465335594614"
"Ridge","0.691674222686069"
"Elastic net","0.699728260869565"
"Random forest","0.901222826086957"
"KDPI","0.530589746543352"
