"","x"
"Number of MRMR features","46"
"Outcome","DGF"
"Number of training subjects","112"
"Lasso","0.815489130434783"
"Ridge","0.679228944277562"
"Elastic net","0.73684094646745"
"Random forest","0.911684782608696"
"KDPI","0.534782608695652"
