"","x"
"Number of MRMR features","93"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","357.933418822532"
"Ridge","289.074550635419"
"Elastic net","306.518556453078"
"Random forest","187.0636607948"
"KDPI","332.24435001748"
