"","x"
"Number of MRMR features","13"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","274.945864467058"
"Ridge","277.24208351275"
"Elastic net","267.411794117604"
"Random forest","196.628597423751"
"KDPI","339.764057347504"
