"","x"
"Number of MRMR features","14"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","273.461386862332"
"Ridge","275.497786825879"
"Elastic net","270.912138435876"
"Random forest","150.816077953352"
"KDPI","341.792906458403"
