"","x"
"Number of MRMR features","34"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","293.230884542403"
"Ridge","307.612813125438"
"Elastic net","284.537873022776"
"Random forest","166.195698036665"
"KDPI","343.452402819934"
