"","x"
"Number of MRMR features","60"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","340.538908274746"
"Ridge","325.707121210684"
"Elastic net","301.342120153309"
"Random forest","187.191955561373"
"KDPI","341.090526741196"
