"","x"
"Number of MRMR features","26"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","299.22210407594"
"Ridge","293.022902316868"
"Elastic net","280.27324823525"
"Random forest","189.557871573955"
"KDPI","336.84651150802"
