"","x"
"Number of MRMR features","59"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","328.072004677197"
"Ridge","339.99445697836"
"Elastic net","321.758614281868"
"Random forest","192.299762066183"
"KDPI","332.429864940982"
