"","x"
"Number of MRMR features","69"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","339.373604453374"
"Ridge","352.72586366837"
"Elastic net","339.126439268003"
"Random forest","200.196211828619"
"KDPI","341.265324963632"
