"","x"
"Number of MRMR features","32"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","317.108771331164"
"Ridge","313.789794517743"
"Elastic net","301.576765014678"
"Random forest","168.495167581489"
"KDPI","346.313800484244"
