"","x"
"Number of MRMR features","14"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","272.415370868858"
"Ridge","279.006189803515"
"Elastic net","271.843426866297"
"Random forest","156.099226182616"
"KDPI","338.111251460354"
