"","x"
"Number of MRMR features","8"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","276.449276057438"
"Ridge","276.737466368457"
"Elastic net","271.186834718912"
"Random forest","163.934699203713"
"KDPI","341.985974513731"
