"","x"
"Number of MRMR features","35"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","301.146066414625"
"Ridge","309.071366258952"
"Elastic net","293.749742828953"
"Random forest","174.86365355184"
"KDPI","325.223409585288"
