"","x"
"Number of MRMR features","30"
"Outcome","1_yr_eGFR"
"Number of training subjects","112"
"Lasso","304.844694783107"
"Ridge","295.869403858181"
"Elastic net","288.134972559887"
"Random forest","192.575341659002"
"KDPI","333.977186937524"
